23:01:35.458 ; Main  ; Info ; Creating Kernel Object
09:28:27.307 ; GCPtr ; Warn ; Deleting [022E46F8]
09:28:27.309 ; GCPtr ; Warn ; Deleting [0230A730]
09:28:27.310 ; GCPtr ; Warn ; Deleting [0230C7B8]
09:28:27.312 ; GCPtr ; Warn ; Deleting [02323950]
09:28:27.314 ; GCPtr ; Warn ; Deleting [02323008]
09:28:27.315 ; GCPtr ; Warn ; Deleting [02326850]
09:28:27.317 ; GCPtr ; Warn ; Deleting [023276F0]
09:28:27.318 ; GCPtr ; Warn ; Deleting [02327188]
09:28:27.320 ; GCPtr ; Warn ; Deleting [02326BF8]
09:28:27.321 ; GCPtr ; Warn ; Deleting [02325390]
09:28:27.323 ; GCPtr ; Warn ; Deleting [02326E98]
09:28:27.325 ; GCPtr ; Warn ; Deleting [02324A80]
09:28:27.326 ; GCPtr ; Warn ; Deleting [02310138]
09:28:27.328 ; GCPtr ; Warn ; Deleting [0232AB98]
09:28:27.330 ; GCPtr ; Warn ; Deleting [02324F58]
09:28:27.331 ; GCPtr ; Warn ; Deleting [0232BA78]
09:28:27.333 ; GCPtr ; Warn ; Deleting [0232B170]
09:28:27.335 ; GCPtr ; Warn ; Deleting [0232C980]
09:28:27.336 ; GCPtr ; Warn ; Deleting [0232A128]
09:28:27.338 ; Main  ; Info ; Calling SDL_Quit()
09:43:09.618 ; Main  ; Info ; test
09:43:09.627 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
09:43:09.631 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
09:43:09.634 ; SmpegPlayer ; Info ; constructor successfull
09:43:10.189 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
09:43:10.353 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
09:43:10.537 ; RenderEngine2 ; Warn ; HELLO WORLD
09:43:10.540 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
09:43:11.084 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
09:43:11.105 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
09:43:13.074 ; Main  ; Info ; GCPtr exit manual collect
09:43:13.076 ; GCPtr ; Warn ; Deleting [008346F8]
09:43:13.078 ; GCPtr ; Warn ; Deleting [0085A730]
09:43:13.079 ; GCPtr ; Warn ; Deleting [0085C7B8]
09:43:13.081 ; Main  ; Info ; Calling SDL_Quit()
09:43:25.481 ; Main  ; Info ; test
09:43:25.489 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
09:43:25.493 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
09:43:25.496 ; SmpegPlayer ; Info ; constructor successfull
09:43:26.072 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
09:43:26.237 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
09:43:26.419 ; RenderEngine2 ; Warn ; HELLO WORLD
09:43:26.422 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
09:43:26.971 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
09:43:26.991 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
09:43:29.806 ; Main  ; Info ; GCPtr exit manual collect
09:43:29.808 ; GCPtr ; Warn ; Deleting [01F046F8]
09:43:29.810 ; GCPtr ; Warn ; Deleting [01F2A730]
09:43:29.811 ; GCPtr ; Warn ; Deleting [01F2C7B8]
09:43:29.813 ; Main  ; Info ; Calling SDL_Quit()
09:59:11.120 ; Main  ; Info ; test
09:59:11.129 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
09:59:11.133 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
09:59:11.136 ; SmpegPlayer ; Info ; constructor successfull
09:59:11.690 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
09:59:11.853 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
09:59:12.036 ; RenderEngine2 ; Warn ; HELLO WORLD
09:59:12.039 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
09:59:12.611 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
09:59:12.630 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
09:59:14.973 ; Main  ; Info ; GCPtr exit manual collect
09:59:14.975 ; GCPtr ; Warn ; Deleting [003146F8]
09:59:14.977 ; GCPtr ; Warn ; Deleting [0033A730]
09:59:14.978 ; GCPtr ; Warn ; Deleting [0033C7B8]
09:59:14.980 ; GCPtr ; Warn ; Deleting [0033C3D8]
09:59:14.982 ; GCPtr ; Warn ; Deleting [00340138]
09:59:14.983 ; Main  ; Info ; Calling SDL_Quit()
09:59:17.197 ; Main  ; Info ; test
09:59:17.206 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
09:59:17.210 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
09:59:17.213 ; SmpegPlayer ; Info ; constructor successfull
09:59:17.776 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
09:59:17.938 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
09:59:18.121 ; RenderEngine2 ; Warn ; HELLO WORLD
10:03:55.130 ; Main  ; Info ; test
10:03:55.139 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
10:03:55.143 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
10:03:55.146 ; SmpegPlayer ; Info ; constructor successfull
10:03:55.703 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
10:03:55.866 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
10:03:56.048 ; RenderEngine2 ; Warn ; HELLO WORLD
10:03:56.051 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
10:03:56.604 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
10:03:56.624 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
10:03:57.402 ; Main  ; Info ; GCPtr exit manual collect
10:03:57.404 ; GCPtr ; Warn ; Deleting [008846F8]
10:03:57.406 ; GCPtr ; Warn ; Deleting [008AA730]
10:03:57.407 ; GCPtr ; Warn ; Deleting [008AC7B8]
10:03:57.409 ; Main  ; Info ; Calling SDL_Quit()
10:04:40.194 ; Main  ; Info ; test
10:04:40.203 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
10:04:40.206 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
10:04:40.209 ; SmpegPlayer ; Info ; constructor successfull
10:04:40.772 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
10:04:40.935 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
10:04:41.118 ; RenderEngine2 ; Warn ; HELLO WORLD
10:04:41.121 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
10:04:41.671 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
10:04:41.691 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
10:04:42.088 ; Main  ; Info ; GCPtr exit manual collect
10:04:42.090 ; GCPtr ; Warn ; Deleting [01F146F8]
10:04:42.092 ; GCPtr ; Warn ; Deleting [01F3A730]
10:04:42.093 ; GCPtr ; Warn ; Deleting [01F3C7B8]
10:04:42.095 ; Main  ; Info ; Calling SDL_Quit()
10:07:38.655 ; Main  ; Info ; test
10:07:38.664 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
10:07:38.667 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
10:07:38.670 ; SmpegPlayer ; Info ; constructor successfull
10:07:39.238 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
10:07:39.403 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
10:07:39.587 ; RenderEngine2 ; Warn ; HELLO WORLD
10:07:39.590 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
10:07:40.160 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
10:07:40.180 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
10:07:40.874 ; Main  ; Info ; GCPtr exit manual collect
10:07:40.876 ; GCPtr ; Warn ; Deleting [009846F8]
10:07:40.878 ; GCPtr ; Warn ; Deleting [009AA730]
10:07:40.879 ; GCPtr ; Warn ; Deleting [009AC7B8]
10:07:40.881 ; Main  ; Info ; Calling SDL_Quit()
10:13:54.745 ; Main  ; Info ; test
10:13:54.753 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
10:13:54.757 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
10:13:54.760 ; SmpegPlayer ; Info ; constructor successfull
10:13:55.324 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
10:13:55.488 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
10:13:55.671 ; RenderEngine2 ; Warn ; HELLO WORLD
10:13:55.674 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
10:13:56.225 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
10:13:56.245 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
10:13:57.041 ; Main  ; Info ; GCPtr exit manual collect
10:13:57.043 ; GCPtr ; Warn ; Deleting [025A4888]
10:13:57.045 ; GCPtr ; Warn ; Deleting [025CA890]
10:13:57.046 ; GCPtr ; Warn ; Deleting [025CC958]
10:13:57.048 ; Main  ; Info ; Calling SDL_Quit()
10:28:41.987 ; Main  ; Info ; test
10:28:41.995 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
10:28:41.999 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
10:28:42.002 ; SmpegPlayer ; Info ; constructor successfull
10:28:42.563 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
10:28:42.727 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
10:28:42.911 ; RenderEngine2 ; Warn ; HELLO WORLD
10:28:42.914 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
10:28:43.483 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
10:28:43.502 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
10:28:44.148 ; Main  ; Info ; GCPtr exit manual collect
10:28:44.150 ; GCPtr ; Warn ; Deleting [008D4920]
10:28:44.152 ; GCPtr ; Warn ; Deleting [008FA7C0]
10:28:44.153 ; GCPtr ; Warn ; Deleting [008FC800]
10:28:44.155 ; Main  ; Info ; Calling SDL_Quit()
10:28:52.339 ; Main  ; Info ; test
10:28:52.348 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
10:28:52.352 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
10:28:52.354 ; SmpegPlayer ; Info ; constructor successfull
10:28:52.923 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
10:28:53.086 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
10:28:53.267 ; RenderEngine2 ; Warn ; HELLO WORLD
10:28:53.270 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
10:28:53.838 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
10:28:53.857 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
10:28:54.654 ; Main  ; Info ; GCPtr exit manual collect
10:28:54.656 ; GCPtr ; Warn ; Deleting [01E04920]
10:28:54.658 ; GCPtr ; Warn ; Deleting [01E2A7C0]
10:28:54.659 ; GCPtr ; Warn ; Deleting [01E2C800]
10:28:54.661 ; Main  ; Info ; Calling SDL_Quit()
10:29:26.921 ; Main  ; Info ; test
10:29:26.930 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
10:29:26.934 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
10:29:26.936 ; SmpegPlayer ; Info ; constructor successfull
10:29:27.493 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
10:29:27.660 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
10:29:27.845 ; RenderEngine2 ; Warn ; HELLO WORLD
10:29:27.848 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
10:29:28.412 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
10:29:28.433 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
10:29:28.744 ; Main  ; Info ; GCPtr exit manual collect
10:29:28.745 ; GCPtr ; Warn ; Deleting [00A14920]
10:29:28.747 ; GCPtr ; Warn ; Deleting [00A3A7C0]
10:29:28.748 ; GCPtr ; Warn ; Deleting [00A3C800]
10:29:28.750 ; Main  ; Info ; Calling SDL_Quit()
10:31:46.437 ; Main  ; Info ; test
10:31:46.446 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
10:31:46.450 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
10:31:46.453 ; SmpegPlayer ; Info ; constructor successfull
10:31:47.019 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
10:31:47.185 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
10:31:47.371 ; RenderEngine2 ; Warn ; HELLO WORLD
10:31:47.374 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
10:31:47.939 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
10:31:47.960 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
10:31:48.092 ; Surfaces ; Error ; Surface(naruto) could not be found, using 'bad_image'
10:31:50.331 ; Surfaces ; Error ; Surface(naruto) could not be found, using 'bad_image'
10:31:50.658 ; Main  ; Info ; GCPtr exit manual collect
10:31:50.660 ; GCPtr ; Warn ; Deleting [01F64920]
10:31:50.662 ; GCPtr ; Warn ; Deleting [01F8A7C0]
10:31:50.663 ; GCPtr ; Warn ; Deleting [01F8C800]
10:31:50.665 ; GCPtr ; Warn ; Deleting [01FA5CD8]
10:31:50.666 ; GCPtr ; Warn ; Deleting [01FA2FD8]
10:31:50.668 ; Main  ; Info ; Calling SDL_Quit()
10:31:53.943 ; Main  ; Info ; test
10:31:53.952 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
10:31:53.956 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
10:31:53.959 ; SmpegPlayer ; Info ; constructor successfull
10:31:54.540 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
10:31:54.705 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
10:31:54.891 ; RenderEngine2 ; Warn ; HELLO WORLD
10:31:54.894 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
10:31:55.484 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
10:31:55.504 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
10:31:58.458 ; Surfaces ; Error ; Surface(naruto) could not be found, using 'bad_image'
11:05:47.033 ; Main  ; Info ; test
11:05:47.042 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
11:05:47.046 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
11:05:47.048 ; SmpegPlayer ; Info ; constructor successfull
11:05:47.606 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
11:05:47.772 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
11:05:47.959 ; RenderEngine2 ; Warn ; HELLO WORLD
11:05:47.962 ; SmpegPlayer ; Info ; Successfully found: EngineIntro720p
11:05:48.520 ; SmpegPlayer ; Info ; Successfully found videoInfo for : EngineIntro720p
11:05:48.540 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
11:05:48.680 ; Surfaces ; Error ; Surface(naruto) could not be found, using 'bad_image'
11:06:42.044 ; Main  ; Info ; test
11:06:42.045 ; RenderEngine2 ; Warn ; HELLO WORLD
11:06:42.088 ; RenderEngine2 ; Critical ; Could not initialize SDL video subsystems - 
11:06:42.099 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.video Successful.
11:06:42.102 ; SmpegPlayer ; Info ; Adding: ..//MPG//EngineIntro720p.mpg to videoMap.
11:06:42.105 ; SmpegPlayer ; Info ; constructor successfull
11:06:42.115 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
11:06:42.242 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
11:09:51.894 ; Main  ; Info ; test
11:09:51.896 ; RenderEngine2 ; Warn ; HELLO WORLD
11:09:51.938 ; RenderEngine2 ; Critical ; Could not initialize SDL video subsystems - 
11:09:51.949 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
11:09:52.076 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
11:10:14.592 ; Main  ; Info ; test
11:10:14.594 ; RenderEngine2 ; Warn ; HELLO WORLD
11:10:31.516 ; RenderEngine2 ; Critical ; Could not initialize SDL video subsystems - 
11:10:39.948 ; Main  ; Info ; test
11:10:39.950 ; RenderEngine2 ; Warn ; HELLO WORLD
11:10:47.787 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
11:10:47.951 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
11:11:04.593 ; Main  ; Info ; test
11:11:04.595 ; RenderEngine2 ; Warn ; HELLO WORLD
11:11:06.928 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
11:11:07.101 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
11:11:11.679 ; Main  ; Info ; test
11:11:11.680 ; RenderEngine2 ; Warn ; HELLO WORLD
11:11:28.962 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
11:11:29.126 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
11:12:26.005 ; Main  ; Info ; test
11:12:26.006 ; RenderEngine2 ; Warn ; HELLO WORLD
11:12:28.442 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
11:12:28.605 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
11:12:31.847 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
11:12:32.663 ; Surfaces ; Error ; Surface(naruto) could not be found, using 'bad_image'
11:12:40.046 ; Surfaces ; Error ; Surface(naruto) could not be found, using 'bad_image'
11:12:45.006 ; Surfaces ; Error ; Surface(naruto) could not be found, using 'bad_image'
11:13:09.593 ; Main  ; Info ; test
11:13:09.595 ; RenderEngine2 ; Warn ; HELLO WORLD
11:13:10.195 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
11:13:10.413 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
11:13:10.605 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
11:13:11.656 ; Surfaces ; Error ; Surface(naruto) could not be found, using 'bad_image'
11:14:00.798 ; Main  ; Info ; test
11:14:00.800 ; RenderEngine2 ; Warn ; HELLO WORLD
11:14:01.393 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
11:14:01.598 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
11:14:01.789 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
11:14:02.877 ; Surfaces ; Error ; Surface(naruto) could not be found, using 'bad_image'
11:18:35.851 ; Main  ; Info ; test
11:18:35.853 ; RenderEngine2 ; Warn ; HELLO WORLD
11:18:36.455 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
11:18:36.659 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
11:18:36.852 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
11:18:37.965 ; Surfaces ; Error ; Surface(naruto) could not be found, using 'bad_image'
11:19:05.918 ; Surfaces ; Error ; Surface(naruto) could not be found, using 'bad_image'
11:19:34.237 ; Main  ; Info ; test
11:19:34.239 ; RenderEngine2 ; Warn ; HELLO WORLD
11:19:34.832 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
11:19:34.996 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
11:19:35.187 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
11:19:35.992 ; Surfaces ; Error ; Surface(naruto) could not be found, using 'bad_image'
11:19:36.001 ; Main  ; Info ; GCPtr exit manual collect
11:19:36.003 ; GCPtr ; Warn ; Deleting [008E93E0]
11:19:36.004 ; GCPtr ; Warn ; Deleting [008E9C20]
11:19:36.006 ; Main  ; Info ; Calling SDL_Quit()
11:19:38.003 ; Main  ; Info ; test
11:19:38.004 ; RenderEngine2 ; Warn ; HELLO WORLD
11:19:38.546 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.images Successful.
11:19:38.711 ; Surfaces ; Warn ; File not Found: ..//GFX//raymaasnWalk.png
11:19:38.904 ; XmlParser ; Warn ; Loading XML file: ..//XML//Resources.xml, resources.sfx Successful.
11:19:39.727 ; Surfaces ; Error ; Surface(naruto) could not be found, using 'bad_image'
11:19:41.180 ; Main  ; Info ; GCPtr exit manual collect
11:19:41.182 ; GCPtr ; Warn ; Deleting [00DB93E0]
11:19:41.183 ; GCPtr ; Warn ; Deleting [00DB9C20]
11:19:41.185 ; Main  ; Info ; Calling SDL_Quit()
